session,bar_ix,headline,company,sentiment,sentiment_score,confidence
461,2,Creven Securities begins scheduled maintenance of enterprise software systems,Creven,buy,0.0409,0.918
461,12,Halven Investments sees mixed results in supply chain optimization pilot program,Halven,sell,-0.9199,0.9435
461,15,Krevum Pharmaceuticals sees mixed results in digital payments pilot program,Krevum,sell,-0.9234,0.9497
461,21,Creven Securities announces $1.2B share buyback program,Creven,buy,0.0857,0.8405
461,26,Ervan Capital board meeting to discuss major strategic initiative,Ervan,buy,0.0316,0.9254
461,28,Halven Investments to present at Tech Leadership Conference,Halven,buy,0.0372,0.9244
461,29,Krevum Pharmaceuticals reports 20% decline in operating income,Krevum,sell,-0.9667,0.9751
461,39,Krevum Pharmaceuticals completes planned facility upgrade in Asia Pacific,Krevum,buy,0.9038,0.9164
461,44,Halven Investments revises long-term strategy with focus on supply chain optimization,Halven,buy,0.1865,0.7911
461,44,Creven Securities reports 12% increase in customer acquisition,Creven,buy,0.9283,0.9452
462,3,Brevep Systems secures $75M contract with a major logistics provider,Brevep,buy,0.9361,0.9513
462,10,Brevep Systems faces regulatory review of digital payments practices,Brevep,sell,-0.289,0.6542
462,10,Brevon Microchips expands operations into Asia Pacific markets,Brevon,buy,0.8241,0.8337
462,15,Myrnep Technologies to host investor day focused on digital payments strategy,Myrnep,buy,0.0928,0.8853
462,16,Varvov Retail Group announces significant capital expenditure plan for Scandinavia,Varvov,buy,0.8809,0.9037
462,21,Varvov Retail Group recalls products in process automation line due to quality concerns,Varvov,sell,-0.9619,0.9691
462,25,Brevep Systems explores strategic alternatives for cloud infrastructure unit,Brevep,buy,0.214,0.7698
462,30,Brevep Systems sees mixed results in digital payments pilot program,Brevep,sell,-0.9133,0.9427
462,36,Brevep Systems names new head of enterprise software division,Brevep,buy,0.0034,0.9018
462,49,Myrnep Technologies reports rising costs pressuring margins in process automation,Myrnep,sell,-0.9144,0.9513
462,49,Brevon Microchips files for regulatory approval of new digital payments offering,Brevon,buy,0.1995,0.755
463,7,Zrovov Advisors sees 7% margin improvement in latest quarter,Zrovov,buy,0.9366,0.9564
463,14,Crevex Labs faces regulatory review of cloud infrastructure practices,Crevex,sell,-0.7804,0.7968
463,18,Zrovov Advisors enters joint venture with a major logistics provider,Zrovov,buy,0.8802,0.889
463,25,Crevex Labs confirms participation in Emerging Markets Forum,Crevex,buy,0.863,0.87
463,27,Plevum Partners secures $180M contract with a multinational manufacturer,Plevum,buy,0.9203,0.9301
463,38,Zrovov Advisors secures $250M contract with a top-tier research institute,Zrovov,buy,0.9169,0.9263
463,43,"Yorval Partners reports record quarterly revenue, up 12% year-over-year",Yorval,buy,0.9365,0.9563
464,8,Nerval Biopharma sees 5% margin improvement in latest quarter,Nerval,buy,0.9406,0.9579
464,12,Urvel Grid sees 20% drop in new customer orders this quarter,Urvel,sell,-0.9674,0.9756
464,29,Yorvov Pharmaceuticals enters joint venture with a top-tier research institute,Yorvov,buy,0.7345,0.7423
464,35,Frelis Genomics faces regulatory review of supply chain optimization practices,Frelis,sell,-0.0884,0.7943
464,37,Frelis Genomics faces regulatory review of precision manufacturing practices,Frelis,sell,-0.1584,0.765
464,38,Nerval Biopharma launches next-generation supply chain optimization platform,Nerval,buy,0.2846,0.6985
465,8,Volval Devices revises long-term strategy with focus on data analytics,Volval,buy,0.1243,0.8535
465,29,Volval Devices secures $800M contract with a top-tier research institute,Volval,buy,0.9213,0.9305
465,32,Relvan Software schedules annual shareholder meeting for next month,Relvan,sell,-0.0581,0.9089
465,36,Volval Devices warns of supply chain disruptions affecting Southeast Asia operations,Volval,sell,-0.9083,0.9312
465,38,Relvan Software loses key contract in Latin America to competitor,Relvan,sell,-0.9237,0.9496
465,43,Relvan Software signs multi-year partnership with a global retailer,Relvan,buy,0.9237,0.9353
465,45,Relvan Software secures $400M contract with an international consortium,Relvan,buy,0.9229,0.9338
466,4,Grevel Diagnostics completes strategic acquisition to strengthen renewable storage,Grevel,buy,0.9126,0.9231
466,9,Grevel Diagnostics secures $800M contract with a major logistics provider,Grevel,buy,0.9344,0.9488
466,11,Grevel Diagnostics delays product launch in enterprise software segment,Grevel,sell,-0.7559,0.7753
466,21,Zrovov Advisors files routine patent applications in renewable storage,Zrovov,buy,0.0087,0.941
466,31,"Krevum Pharmaceuticals reports strong demand in Central Europe, raises outlook",Krevum,buy,0.9361,0.9538
466,34,Zrovov Advisors secures $180M contract with a global retailer,Zrovov,buy,0.9328,0.945
466,48,Krevum Pharmaceuticals raises full-year guidance citing robust demand,Krevum,buy,0.8875,0.9305
467,7,Holtar Stores faces class action over renewable storage service disruption,Holtar,sell,-0.9285,0.9397
467,13,Holtar Stores to host investor day focused on digital payments strategy,Holtar,buy,0.1257,0.8534
467,14,Relvos Biosciences reports 25% decline in operating income,Relvos,sell,-0.9666,0.975
467,17,Frelex Outlets completes strategic acquisition to strengthen supply chain optimization,Frelex,buy,0.9243,0.9375
467,17,Holtar Stores loses key contract in Europe to competitor,Holtar,sell,-0.9357,0.9559
467,18,Frelex Outlets faces regulatory review of wireless connectivity practices,Frelex,sell,-0.5569,0.5817
467,21,Holtar Stores confirms participation in Capital Markets Day,Holtar,buy,0.3063,0.6783
467,22,Holtar Stores secures $120M contract with a leading cloud platform,Holtar,buy,0.938,0.9509
467,23,Frelex Outlets reports 15% increase in customer acquisition,Frelex,buy,0.9362,0.9518
467,27,Relvos Biosciences secures $180M contract with a major logistics provider,Relvos,buy,0.9351,0.9504
467,29,Holtar Stores sees 8% drop in new customer orders this quarter,Holtar,sell,-0.9668,0.9752
467,41,Relvos Biosciences announces breakthrough in process automation,Relvos,buy,0.5711,0.5864
468,1,Grevon Biotech secures $650M contract with a multinational manufacturer,Grevon,buy,0.9266,0.9368
468,4,Grevon Biotech reports rising costs pressuring margins in automated logistics,Grevon,sell,-0.7423,0.8623
468,18,Grevon Biotech faces regulatory review of cloud infrastructure practices,Grevon,sell,-0.6638,0.6899
468,19,Plevum Partners completes strategic acquisition to strengthen renewable storage,Plevum,buy,0.9185,0.9281
468,26,Halvix Holdings sees mixed results in enterprise software pilot program,Halvix,sell,-0.9363,0.9594
468,35,Halvix Holdings names new head of automated logistics division,Halvix,buy,0.0071,0.915
468,45,Halvix Holdings explores strategic alternatives for supply chain optimization unit,Halvix,buy,0.204,0.7793
468,48,Grevon Biotech sees mixed results in digital payments pilot program,Grevon,sell,-0.9056,0.9382
469,1,Jovik Asset Group files for regulatory approval of new automated logistics offering,Jovik,buy,0.2753,0.6834
469,5,Halven Investments reports rising costs pressuring margins in supply chain optimization,Halven,sell,-0.8988,0.9435
469,14,Myrnon Therapeutics faces class action over digital payments service disruption,Myrnon,sell,-0.9184,0.9306
469,25,Jovik Asset Group recalls products in digital payments line due to quality concerns,Jovik,sell,-0.9601,0.9672
469,31,Creven Securities withdraws from North America market citing unfavorable conditions,Creven,sell,-0.9573,0.9654
469,37,Halven Investments completes strategic acquisition to strengthen automated logistics,Halven,buy,0.9179,0.9275
469,37,Halven Investments sees 10% drop in new customer orders this quarter,Halven,sell,-0.9666,0.9753
469,48,Jovik Asset Group completes planned facility upgrade in Southeast Asia,Jovik,buy,0.8725,0.8856
470,0,Zrovov Advisors opens new office in North America,Zrovov,buy,0.2355,0.7409
470,5,Ervan Capital achieves key regulatory milestone ahead of schedule,Ervan,buy,0.8953,0.9053
470,5,Talvix Holdings misses quarterly revenue estimates by 25%,Talvix,sell,-0.9402,0.9572
470,10,Zrovov Advisors warns of supply chain disruptions affecting Central Europe operations,Zrovov,sell,-0.9413,0.9548
470,14,Jovor Networks files for regulatory approval of new supply chain optimization offering,Jovor,buy,0.3972,0.5626
470,27,Ervan Capital faces regulatory review of precision manufacturing practices,Ervan,sell,-0.5557,0.5828
470,28,Talvix Holdings to present at Global Innovation Summit,Talvix,buy,0.0765,0.902
471,3,Frelis Genomics faces regulatory review of cloud infrastructure practices,Frelis,sell,-0.3993,0.5324
471,3,Frelis Genomics loses key contract in Middle East to competitor,Frelis,sell,-0.8798,0.9225
471,9,Frelis Genomics faces regulatory review of renewable storage practices,Frelis,sell,-0.2022,0.7201
471,10,Holtar Stores delays product launch in process automation segment,Holtar,sell,-0.9006,0.9113
471,11,Frelis Genomics wins industry award for excellence in automated logistics,Frelis,buy,0.911,0.9224
471,12,Holtar Stores completes strategic acquisition to strengthen automated logistics,Holtar,buy,0.912,0.9233
471,27,Holtar Stores announces significant capital expenditure plan for Scandinavia,Holtar,buy,0.8372,0.8596
471,29,Holtar Stores confirms participation in Capital Markets Day,Holtar,buy,0.3063,0.6783
471,33,Orevar Marketplace explores strategic alternatives for digital payments unit,Orevar,buy,0.2052,0.7802
471,42,"Frelis Genomics reports strong demand in North America, raises outlook",Frelis,buy,0.9325,0.9505
472,5,Jorvix Diagnostics completes strategic acquisition to strengthen digital payments,Jorvix,buy,0.8958,0.9057
472,7,Jorvix Diagnostics announces significant capital expenditure plan for Scandinavia,Jorvix,buy,0.8891,0.9082
472,8,Orevex Renewables to present at Global Innovation Summit,Orevex,buy,0.1448,0.8366
472,10,Urvel Grid announces $0.8B share buyback program,Urvel,buy,0.0741,0.8939
472,12,Urvel Grid secures $250M contract with a multinational manufacturer,Urvel,buy,0.9281,0.9387
472,14,Orevex Renewables completes strategic acquisition to strengthen precision manufacturing,Orevex,buy,0.9224,0.9336
472,16,Orevex Renewables reports 18% decline in operating income,Orevex,sell,-0.9671,0.9752
472,17,Urvel Grid sees mixed results in precision manufacturing pilot program,Urvel,sell,-0.932,0.9539
472,18,Jorvix Diagnostics secures $650M contract with a multinational manufacturer,Jorvix,buy,0.9337,0.9455
472,20,Zelval Energy sees mixed results in cloud infrastructure pilot program,Zelval,sell,-0.9227,0.9477
472,23,Jorvix Diagnostics confirms participation in Global Innovation Summit,Jorvix,buy,0.9237,0.9343
472,38,Urvel Grid secures $400M contract with a global retailer,Urvel,buy,0.9337,0.9454
472,43,Urvel Grid launches next-generation automated logistics platform,Urvel,buy,0.3383,0.6437
473,3,Halven Investments secures $320M contract with a leading cloud platform,Halven,buy,0.9366,0.9475
473,5,Ilval Financial confirms participation in Tech Leadership Conference,Ilval,buy,0.801,0.812
473,10,Zelval Energy wins industry award for excellence in data analytics,Zelval,buy,0.918,0.9303
473,11,Halven Investments signs multi-year partnership with a major logistics provider,Halven,buy,0.9305,0.9439
473,24,Ilval Financial secures $50M contract with a top-tier research institute,Ilval,buy,0.9354,0.9467
473,26,Zelval Energy begins scheduled maintenance of digital payments systems,Zelval,buy,0.0914,0.8791
473,29,Zelval Energy secures $180M contract with a global retailer,Zelval,buy,0.9356,0.9499
473,42,Ilval Financial faces regulatory review of cloud infrastructure practices,Ilval,sell,-0.5806,0.6088
473,44,Talvix Holdings secures $800M contract with a major logistics provider,Talvix,buy,0.9351,0.948
473,44,Zelval Energy to host investor day focused on data analytics strategy,Zelval,buy,0.0576,0.9134
473,48,Ilval Financial secures $180M contract with a national infrastructure agency,Ilval,buy,0.9372,0.9497
474,3,Ervan Capital sees 8% margin improvement in latest quarter,Ervan,buy,0.9364,0.9562
474,11,Xovol Goods secures $320M contract with a major logistics provider,Xovol,buy,0.9374,0.952
474,14,Krevan Investments revises long-term strategy with focus on cloud infrastructure,Krevan,buy,0.2365,0.7442
474,19,Ervan Capital secures $120M contract with a top-tier research institute,Ervan,buy,0.9298,0.9422
474,22,Halvix Holdings warns of supply chain disruptions affecting Scandinavia operations,Halvix,sell,-0.9466,0.9592
474,24,Xovol Goods signs multi-year partnership with a major logistics provider,Xovol,buy,0.9319,0.9452
474,27,Xovol Goods launches next-generation automated logistics platform,Xovol,buy,0.3459,0.6375
474,36,Ervan Capital to host investor day focused on process automation strategy,Ervan,buy,0.0813,0.8942
474,39,Krevan Investments files routine patent applications in enterprise software,Krevan,sell,-0.0251,0.9379
474,40,Xovol Goods names new head of data analytics division,Xovol,buy,0.0268,0.9119
474,42,Halvix Holdings to host investor day focused on automated logistics strategy,Halvix,buy,0.1063,0.8717
475,10,Grevon Biotech delays product launch in digital payments segment,Grevon,sell,-0.798,0.8158
475,11,Zrovex Industries faces regulatory review of data analytics practices,Zrovex,sell,-0.5938,0.6159
475,12,Jorvis Fuels files for regulatory approval of new digital payments offering,Jorvis,buy,0.0815,0.8736
475,22,Jorvis Fuels begins scheduled maintenance of supply chain optimization systems,Jorvis,buy,0.1081,0.8618
475,22,Zrovex Industries to host investor day focused on wireless connectivity strategy,Zrovex,buy,0.134,0.8443
475,30,Jorvis Fuels begins scheduled maintenance of process automation systems,Jorvis,buy,0.0925,0.8816
475,30,Grevon Biotech recalls products in wireless connectivity line due to quality concerns,Grevon,sell,-0.9475,0.9603
475,32,Zrovex Industries secures $75M contract with a national infrastructure agency,Zrovex,buy,0.9348,0.9479
475,43,Zelval Energy misses quarterly revenue estimates by 20%,Zelval,sell,-0.8819,0.9229
475,44,Grevon Biotech to host investor day focused on automated logistics strategy,Grevon,buy,0.0937,0.8812
475,46,Grevon Biotech launches next-generation enterprise software platform,Grevon,buy,0.2361,0.7448
476,10,Zrovum Biopharma revises long-term strategy with focus on digital payments,Zrovum,buy,0.3081,0.6717
476,18,Holtar Stores sees mixed results in renewable storage pilot program,Holtar,sell,-0.8463,0.9055
476,22,Holtar Stores names new head of wireless connectivity division,Holtar,buy,0.025,0.9128
476,39,Krevum Pharmaceuticals sees mixed results in enterprise software pilot program,Krevum,sell,-0.9316,0.9575
476,41,Krevum Pharmaceuticals expands operations into Scandinavia markets,Krevum,buy,0.8199,0.8291
477,0,Calvis Sciences delays product launch in cloud infrastructure segment,Calvis,sell,-0.821,0.8403
477,3,Relvos Biosciences warns of supply chain disruptions affecting Europe operations,Relvos,sell,-0.9457,0.9577
477,14,Calvis Sciences launches next-generation supply chain optimization platform,Calvis,buy,0.1725,0.8099
477,18,Creven Securities sees mixed results in cloud infrastructure pilot program,Creven,sell,-0.8816,0.9276
477,24,Creven Securities explores strategic alternatives for cloud infrastructure unit,Creven,buy,0.1831,0.8
477,25,Creven Securities completes planned facility upgrade in North America,Creven,buy,0.8849,0.9006
477,26,Relvos Biosciences misses quarterly revenue estimates by 25%,Relvos,sell,-0.93,0.9509
477,30,Creven Securities recalls products in data analytics line due to quality concerns,Creven,sell,-0.9608,0.9684
477,36,Calvis Sciences sees 7% drop in new customer orders this quarter,Calvis,sell,-0.9671,0.9754
477,37,Calvis Sciences reports 15% increase in customer acquisition,Calvis,buy,0.9377,0.9493
477,39,Relvos Biosciences announces breakthrough in digital payments,Relvos,buy,0.5267,0.543
477,41,Calvis Sciences completes strategic acquisition to strengthen renewable storage,Calvis,buy,0.9104,0.9198
477,48,Jorvix Diagnostics reports 8% decline in operating income,Jorvix,sell,-0.9663,0.9749
478,17,Yorvov Pharmaceuticals secures $50M contract with a multinational manufacturer,Yorvov,buy,0.9316,0.9415
478,20,Ulvyn Microchips secures $180M contract with a global retailer,Ulvyn,buy,0.9349,0.948
478,25,Ulvyn Microchips names new head of supply chain optimization division,Ulvyn,buy,0.01,0.9093
478,31,Yorvov Pharmaceuticals files for regulatory approval of new process automation offering,Yorvov,buy,0.2195,0.74
478,35,Zrovum Biopharma expands operations into Middle East markets,Zrovum,buy,0.8206,0.831
478,35,Yorvov Pharmaceuticals sees 7% margin improvement in latest quarter,Yorvov,buy,0.9352,0.9562
478,36,Yorvov Pharmaceuticals misses quarterly revenue estimates by 5%,Yorvov,sell,-0.9533,0.9659
478,36,Yorvov Pharmaceuticals faces regulatory review of digital payments practices,Yorvov,sell,-0.6144,0.6352
478,40,Zelvix Therapeutics sees 18% drop in new customer orders this quarter,Zelvix,sell,-0.9666,0.9753
479,2,Xelvol Biotech secures $650M contract with an international consortium,Xelvol,buy,0.9221,0.9323
479,5,"Grevel Diagnostics reports strong demand in Europe, raises outlook",Grevel,buy,0.936,0.9536
480,12,Jovik Asset Group announces breakthrough in automated logistics,Jovik,buy,0.6135,0.6298
480,14,Zrovov Advisors announces breakthrough in enterprise software,Zrovov,buy,0.4797,0.4961
480,17,Zelvel Capital revises long-term strategy with focus on wireless connectivity,Zelvel,buy,0.1621,0.8157
480,17,Jovik Asset Group files routine patent applications in data analytics,Jovik,sell,-0.043,0.9261
480,26,Zrovov Advisors expands operations into Central Europe markets,Zrovov,buy,0.6489,0.6584
480,49,Jovik Asset Group secures $320M contract with a major logistics provider,Jovik,buy,0.9364,0.952
481,1,Arnik Commerce secures $650M contract with a major logistics provider,Arnik,buy,0.9377,0.9521
481,3,Zrovum Biopharma reports unexpected decline in Latin America revenue,Zrovum,sell,-0.9533,0.9717
481,11,Xovol Goods CFO steps down unexpectedly citing personal reasons,Xovol,sell,-0.8727,0.8822
481,11,Arnos Marketplace secures $120M contract with an international consortium,Arnos,buy,0.9279,0.9379
481,14,Arnik Commerce secures $50M contract with a leading cloud platform,Arnik,buy,0.9356,0.9459
481,19,Zrovum Biopharma signs multi-year partnership with a multinational manufacturer,Zrovum,buy,0.9159,0.9248
481,22,Arnik Commerce warns of supply chain disruptions affecting Middle East operations,Arnik,sell,-0.9238,0.9437
481,26,Arnik Commerce to host investor day focused on data analytics strategy,Arnik,buy,0.0744,0.8984
481,29,Arnos Marketplace secures $800M contract with a major logistics provider,Arnos,buy,0.9375,0.9502
481,32,Arnos Marketplace sees mixed results in wireless connectivity pilot program,Arnos,sell,-0.9273,0.95
481,33,Arnos Marketplace Chief Operating Officer addresses investor concerns in open letter,Arnos,sell,-0.0586,0.8564
481,34,Xovol Goods recalls products in data analytics line due to quality concerns,Xovol,sell,-0.9616,0.9702
481,43,Arnik Commerce wins industry award for excellence in data analytics,Arnik,buy,0.865,0.8777
481,48,Zrovum Biopharma announces $8.4B share buyback program,Zrovum,buy,0.0746,0.8804
482,0,Myrnon Therapeutics recalls products in precision manufacturing line due to quality concerns,Myrnon,sell,-0.9606,0.9686
482,12,Grevel Diagnostics completes planned facility upgrade in Southeast Asia,Grevel,buy,0.8872,0.9043
482,16,Grevel Diagnostics withdraws from Latin America market citing unfavorable conditions,Grevel,sell,-0.9587,0.9672
482,17,Myrnon Therapeutics reports 25% decline in operating income,Myrnon,sell,-0.9661,0.9747
482,19,Calvos Genomics names new head of cloud infrastructure division,Calvos,buy,0.0367,0.9021
482,22,Myrnon Therapeutics announces $4.1B share buyback program,Myrnon,buy,0.0426,0.894
482,27,Xelvol Biotech begins scheduled maintenance of automated logistics systems,Xelvol,buy,0.1193,0.8531
482,27,"Xelvol Biotech reports strong demand in Latin America, raises outlook",Xelvol,buy,0.938,0.9534
482,44,Calvos Genomics to host investor day focused on digital payments strategy,Calvos,buy,0.083,0.893
482,44,Calvos Genomics reports 10% increase in customer acquisition,Calvos,buy,0.9375,0.951
483,4,Xelvol Biotech explores strategic alternatives for supply chain optimization unit,Xelvol,buy,0.3076,0.6763
483,13,Plevum Partners explores strategic alternatives for automated logistics unit,Plevum,buy,0.272,0.7126
483,21,"Xelvol Biotech reports record quarterly revenue, up 12% year-over-year",Xelvol,buy,0.9366,0.9567
483,33,Yorval Partners delays product launch in renewable storage segment,Yorval,sell,-0.7555,0.7755
483,41,Yorval Partners withdraws from North America market citing unfavorable conditions,Yorval,sell,-0.9558,0.9639
483,42,Yorval Partners secures $650M contract with a top-tier research institute,Yorval,buy,0.9289,0.9406
483,42,Plevum Partners faces regulatory review of digital payments practices,Plevum,sell,-0.5139,0.538
483,47,Plevum Partners announces $1.2B share buyback program,Plevum,buy,0.0903,0.8705
483,49,Plevum Partners announces $4.1B share buyback program,Plevum,buy,0.0847,0.8686
484,3,Crevex Labs explores strategic alternatives for precision manufacturing unit,Crevex,buy,0.1931,0.79
484,4,Ervan Capital secures $650M contract with a global retailer,Ervan,buy,0.9315,0.9457
484,6,Crevex Labs announces breakthrough in process automation,Crevex,buy,0.4827,0.5012
484,8,Yorven Labs secures $400M contract with a multinational manufacturer,Yorven,buy,0.9119,0.9205
484,25,Crevex Labs names new head of enterprise software division,Crevex,buy,0.0141,0.9015
484,27,Crevex Labs delays product launch in data analytics segment,Crevex,sell,-0.882,0.8949
484,27,Ervan Capital withdraws from Europe market citing unfavorable conditions,Ervan,sell,-0.9531,0.9611
484,27,Crevex Labs reports 3% decline in operating income,Crevex,sell,-0.9657,0.974
484,32,Crevex Labs announces breakthrough in enterprise software,Crevex,buy,0.4148,0.5501
484,36,Crevex Labs enters joint venture with a leading cloud platform,Crevex,buy,0.8986,0.9073
484,36,Yorven Labs secures $320M contract with a top-tier research institute,Yorven,buy,0.9294,0.9405
484,43,Crevex Labs faces regulatory review of data analytics practices,Crevex,sell,-0.6367,0.6583
484,43,Ervan Capital sees 15% margin improvement in latest quarter,Ervan,buy,0.9372,0.9565
484,45,Ervan Capital secures $650M contract with a multinational manufacturer,Ervan,buy,0.9234,0.9354
484,48,Halvax Networks misses quarterly revenue estimates by 18%,Halvax,sell,-0.9515,0.9623
484,49,Yorven Labs sees 15% drop in new customer orders this quarter,Yorven,sell,-0.9668,0.975
485,3,Nolvis Devices faces regulatory review of process automation practices,Nolvis,sell,-0.053,0.8855
485,11,Prynis Systems reports rising costs pressuring margins in cloud infrastructure,Prynis,sell,-0.9413,0.9648
485,20,Nolvis Devices begins scheduled maintenance of precision manufacturing systems,Nolvis,buy,0.0307,0.9178
485,25,Nolvis Devices lowers full-year guidance amid softening demand,Nolvis,sell,-0.9367,0.9549
485,28,Nolvis Devices secures $500M contract with an international consortium,Nolvis,buy,0.9096,0.9188
485,31,Prynis Systems secures $320M contract with a top-tier research institute,Prynis,buy,0.9291,0.9398
485,33,Halvav Brands sees 15% drop in new customer orders this quarter,Halvav,sell,-0.9669,0.9755
485,35,Halvav Brands loses key contract in Southeast Asia to competitor,Halvav,sell,-0.9326,0.9538
485,38,Halvav Brands sees 25% margin improvement in latest quarter,Halvav,buy,0.9385,0.9574
485,40,Halvav Brands expands operations into Middle East markets,Halvav,buy,0.4886,0.4984
485,41,Halvav Brands launches next-generation automated logistics platform,Halvav,buy,0.2895,0.695
485,47,Ulvyn Microchips revises long-term strategy with focus on renewable storage,Ulvyn,buy,0.2517,0.7313
486,12,Crevex Labs secures $50M contract with a top-tier research institute,Crevex,buy,0.9301,0.9422
486,17,Crevex Labs secures $650M contract with a major logistics provider,Crevex,buy,0.936,0.9497
486,18,Talvep Computing warns of supply chain disruptions affecting Middle East operations,Talvep,sell,-0.935,0.9515
486,22,Crevex Labs reports 12% increase in customer acquisition,Crevex,buy,0.9344,0.9493
486,24,Krevan Investments delays product launch in wireless connectivity segment,Krevan,sell,-0.9128,0.9233
486,26,"Krevan Investments reports record quarterly revenue, up 20% year-over-year",Krevan,buy,0.9376,0.9574
486,27,Jovor Networks secures $320M contract with a major logistics provider,Jovor,buy,0.9376,0.9506
486,28,Jovor Networks sees 12% drop in new customer orders this quarter,Jovor,sell,-0.9669,0.9749
486,37,Crevex Labs secures $120M contract with a national infrastructure agency,Crevex,buy,0.934,0.9456
486,44,"Krevan Investments reports record quarterly revenue, up 18% year-over-year",Krevan,buy,0.9375,0.9574
487,10,Frelis Genomics sees mixed results in automated logistics pilot program,Frelis,sell,-0.9274,0.9504
487,11,Nolvol Resources secures $650M contract with a leading cloud platform,Nolvol,buy,0.9341,0.9452
487,21,Plevik Energy secures $75M contract with a top-tier research institute,Plevik,buy,0.9341,0.9464
487,21,Zrovex Industries announces $9.6B share buyback program,Zrovex,buy,0.0842,0.8379
487,36,Nolvol Resources begins scheduled maintenance of automated logistics systems,Nolvol,buy,0.0925,0.8796
487,41,Zrovex Industries expands operations into Latin America markets,Zrovex,buy,0.824,0.8317
487,44,Nolvol Resources warns of supply chain disruptions affecting North America operations,Nolvol,sell,-0.9487,0.9605
488,3,Crevol Retail Group announces $6.3B share buyback program,Crevol,buy,0.1233,0.8225
488,9,Varvov Retail Group misses quarterly revenue estimates by 18%,Varvov,sell,-0.9616,0.9709
488,9,Varvov Retail Group signs multi-year partnership with a major logistics provider,Varvov,buy,0.9319,0.9469
488,9,Varvov Retail Group secures $120M contract with an international consortium,Varvov,buy,0.9319,0.9441
488,13,Crevol Retail Group completes strategic acquisition to strengthen precision manufacturing,Crevol,buy,0.9248,0.937
488,18,Jorval Trading Co reports unexpected decline in Asia Pacific revenue,Jorval,sell,-0.9615,0.9762
488,18,Joval Brands files routine patent applications in enterprise software,Joval,sell,-0.0256,0.9358
488,20,Joval Brands files routine patent applications in enterprise software,Joval,sell,-0.0256,0.9358
488,28,Joval Brands sees 8% drop in new customer orders this quarter,Joval,sell,-0.9669,0.9751
488,29,Crevol Retail Group files for regulatory approval of new wireless connectivity offering,Crevol,buy,0.3707,0.5701
488,46,Crevol Retail Group misses quarterly revenue estimates by 3%,Crevol,sell,-0.9608,0.971
488,48,Jorval Trading Co announces breakthrough in automated logistics,Jorval,buy,0.6812,0.6948
488,49,Crevol Retail Group misses quarterly revenue estimates by 25%,Crevol,sell,-0.9602,0.9704
489,1,Wyrnor Solutions reports 15% decline in operating income,Wyrnor,sell,-0.9668,0.9747
489,19,Wyrnor Solutions secures $500M contract with an international consortium,Wyrnor,buy,0.9256,0.9349
489,37,Krevum Pharmaceuticals revises long-term strategy with focus on supply chain optimization,Krevum,buy,0.2836,0.6889
489,37,Zelvix Therapeutics secures $75M contract with a national infrastructure agency,Zelvix,buy,0.9364,0.9494
489,37,Zelvix Therapeutics CEO steps down unexpectedly citing personal reasons,Zelvix,sell,-0.871,0.8808
489,47,Wyrnor Solutions recalls products in wireless connectivity line due to quality concerns,Wyrnor,sell,-0.9609,0.9679
490,24,Zrovex Industries secures $400M contract with a multinational manufacturer,Zrovex,buy,0.9224,0.9325
490,40,Zrovex Industries secures $500M contract with a national infrastructure agency,Zrovex,buy,0.9332,0.9455
490,42,Plevep Power secures $650M contract with a global retailer,Plevep,buy,0.9355,0.9489
491,25,Halven Investments secures $400M contract with a top-tier research institute,Halven,buy,0.9275,0.939
491,33,Talvix Holdings signs multi-year partnership with a major logistics provider,Talvix,buy,0.9292,0.9426
491,36,Talvix Holdings secures $50M contract with a top-tier research institute,Talvix,buy,0.926,0.9365
491,37,Holtum Asset Group secures $800M contract with an international consortium,Holtum,buy,0.9205,0.9313
491,43,Holtum Asset Group sees 25% drop in new customer orders this quarter,Holtum,sell,-0.967,0.9755
491,45,Talvix Holdings sees mixed results in precision manufacturing pilot program,Talvix,sell,-0.9283,0.9527
492,17,Frelis Genomics reports 5% decline in operating income,Frelis,sell,-0.9664,0.9742
492,22,Frelis Genomics secures $400M contract with a major logistics provider,Frelis,buy,0.9339,0.9457
492,25,Plevyl Advisors to host investor day focused on supply chain optimization strategy,Plevyl,buy,0.1025,0.8741
492,27,Plevyl Advisors sees mixed results in automated logistics pilot program,Plevyl,sell,-0.9313,0.9534
492,45,Plevyl Advisors recalls products in enterprise software line due to quality concerns,Plevyl,sell,-0.9575,0.9644
492,48,Plevyl Advisors secures $250M contract with a global retailer,Plevyl,buy,0.9295,0.9405
493,7,Frelol Software reports 10% decline in operating income,Frelol,sell,-0.9662,0.9749
493,21,Frelol Software to host investor day focused on automated logistics strategy,Frelol,buy,0.0776,0.9002
493,31,Myrnep Technologies files routine patent applications in renewable storage,Myrnep,buy,0.0252,0.935
493,34,Frelol Software sees 7% margin improvement in latest quarter,Frelol,buy,0.936,0.9564
493,41,Myrnep Technologies reports 8% increase in customer acquisition,Myrnep,buy,0.9353,0.9516
493,45,"Prynis Systems reports strong demand in Southeast Asia, raises outlook",Prynis,buy,0.9369,0.9514
494,0,Nolvis Devices names new head of process automation division,Nolvis,sell,-0.0208,0.8959
494,15,Nolvis Devices begins scheduled maintenance of process automation systems,Nolvis,buy,0.0068,0.9388
494,27,Yorvov Pharmaceuticals faces class action over digital payments service disruption,Yorvov,sell,-0.9181,0.9305
494,28,Nolvis Devices loses key contract in Scandinavia to competitor,Nolvis,sell,-0.7898,0.8607
